weather_stn_id,weather_stn_name,date,temp,rain,wind,humidity,cloud,latitude,longitude,THI,rain_category,cloud_category,THI_category
189,서귀포,2019-09-26 12:00:00,26.6,0.09062500000000001,2.3,86,3.0,33.2462,126.5653,78.19524000000001,1,1,2
189,서귀포,2019-09-27 06:00:00,23.9,0.08750000000000001,1.7,99,8.0,33.2462,126.5653,74.92639,1,2,1
189,서귀포,2019-09-27 07:00:00,24.1,0.084375,1.5,99,8.0,33.2462,126.5653,75.28441000000001,1,2,2
189,서귀포,2019-09-27 08:00:00,24.6,0.08125,1.9,99,8.0,33.2462,126.5653,76.17946,1,2,2
189,서귀포,2019-09-27 09:00:00,26.1,0.078125,1.8,99,8.0,33.2462,126.5653,78.86461,1,2,2
189,서귀포,2019-09-27 10:00:00,26.4,0.07500000000000001,1.6,98,9.0,33.2462,126.5653,79.28327999999999,1,3,2
189,서귀포,2019-09-27 11:00:00,26.1,0.07187500000000001,1.1,99,10.0,33.2462,126.5653,78.86461,1,3,2
189,서귀포,2019-09-27 12:00:00,25.5,0.06875,0.8,99,10.0,33.2462,126.5653,77.79055,1,3,2
189,서귀포,2019-09-28 06:00:00,23.9,0.065625,1.0,99,8.0,33.2462,126.5653,74.92639,1,2,1
189,서귀포,2019-09-28 07:00:00,24.0,0.0625,0.7,99,8.0,33.2462,126.5653,75.1054,1,2,2
189,서귀포,2019-09-28 08:00:00,24.8,0.059375000000000004,1.0,99,8.0,33.2462,126.5653,76.53748,1,2,2
189,서귀포,2019-09-28 09:00:00,25.7,0.05625,1.2,99,8.0,33.2462,126.5653,78.14857,1,2,2
189,서귀포,2019-09-28 10:00:00,25.5,0.053125000000000006,0.8,99,8.0,33.2462,126.5653,77.79055,1,2,2
189,서귀포,2019-09-28 11:00:00,25.9,0.05,1.0,99,7.0,33.2462,126.5653,78.50658999999999,1,2,2
189,서귀포,2019-09-28 12:00:00,27.4,0.046875,1.1,99,8.0,33.2462,126.5653,81.19174000000001,1,2,3
189,서귀포,2019-09-29 06:00:00,23.3,0.043750000000000004,0.6,99,9.0,33.2462,126.5653,73.85233,1,3,1
189,서귀포,2019-09-29 07:00:00,23.9,0.040625,0.5,99,8.0,33.2462,126.5653,74.92639,1,2,1
189,서귀포,2019-09-29 08:00:00,23.9,0.037500000000000006,0.3,99,8.0,33.2462,126.5653,74.92639,1,2,1
189,서귀포,2019-09-29 09:00:00,25.6,0.034375,0.4,99,4.0,33.2462,126.5653,77.96956,1,1,2
189,서귀포,2019-09-29 10:00:00,26.0,0.03125,0.9,99,3.0,33.2462,126.5653,78.6856,1,1,2
189,서귀포,2019-09-29 11:00:00,27.3,0.028124999999999997,1.2,97,5.0,33.2462,126.5653,80.75819,1,1,3
189,서귀포,2019-09-29 12:00:00,26.7,0.024999999999999994,1.3,97,7.0,33.2462,126.5653,79.69601,1,2,2
189,서귀포,2019-09-30 06:00:00,22.3,0.021875000000000006,1.0,99,6.0,33.2462,126.5653,72.06223,1,2,1
189,서귀포,2019-09-30 07:00:00,22.5,0.018750000000000003,0.7,99,6.0,33.2462,126.5653,72.42025000000001,1,2,1
189,서귀포,2019-09-30 08:00:00,24.1,0.015625,0.3,99,6.0,33.2462,126.5653,75.28441000000001,1,2,2
189,서귀포,2019-09-30 09:00:00,23.8,0.012499999999999997,0.7,99,10.0,33.2462,126.5653,74.74738,1,3,1
189,서귀포,2019-09-30 10:00:00,25.8,0.009374999999999994,0.7,99,4.0,33.2462,126.5653,78.32758000000001,1,1,2
189,서귀포,2019-09-30 11:00:00,26.7,0.0062500000000000056,1.5,95,5.0,33.2462,126.5653,79.45335,1,1,2
189,서귀포,2019-09-30 12:00:00,26.3,0.0031250000000000028,0.9,94,7.0,33.2462,126.5653,78.63578000000001,1,2,2
189,서귀포,2019-10-01 06:00:00,24.6,0.0,1.5,99,10.0,33.2462,126.5653,76.17946,0,3,2
189,서귀포,2019-10-01 07:00:00,24.3,0.0,1.5,99,10.0,33.2462,126.5653,75.64243,0,3,2
189,서귀포,2019-10-01 08:00:00,24.2,0.0,2.0,99,10.0,33.2462,126.5653,75.46342,0,3,2
189,서귀포,2019-10-01 09:00:00,25.2,0.0,1.0,99,10.0,33.2462,126.5653,77.25352000000001,0,3,2
189,서귀포,2019-10-01 10:00:00,25.1,0.05,2.2,99,10.0,33.2462,126.5653,77.07451,1,3,2
189,서귀포,2019-10-01 11:00:00,24.7,0.1,2.7,99,10.0,33.2462,126.5653,76.35847000000001,1,3,2
189,서귀포,2019-10-01 12:00:00,24.3,0.2,1.7,99,10.0,33.2462,126.5653,75.64243,1,3,2
189,서귀포,2019-10-02 06:00:00,24.2,5.0,3.3,99,10.0,33.2462,126.5653,75.46342,1,3,2
189,서귀포,2019-10-02 07:00:00,23.1,52.3,2.7,99,10.0,33.2462,126.5653,73.49431000000001,1,3,1
189,서귀포,2019-10-02 08:00:00,24.2,0.1,2.1,99,10.0,33.2462,126.5653,75.46342,1,3,2
189,서귀포,2019-10-02 09:00:00,25.6,0.7,1.6,99,10.0,33.2462,126.5653,77.96956,1,3,2
189,서귀포,2019-10-02 10:00:00,25.4,0.7,3.6,99,10.0,33.2462,126.5653,77.61153999999999,1,3,2
189,서귀포,2019-10-02 11:00:00,26.1,0.1,4.1,99,10.0,33.2462,126.5653,78.86461,1,3,2
189,서귀포,2019-10-02 12:00:00,25.7,0.0,5.1,99,10.0,33.2462,126.5653,78.14857,0,3,2
189,서귀포,2019-10-03 06:00:00,22.0,0.0,2.9,99,5.0,33.2462,126.5653,71.5252,0,1,1
189,서귀포,2019-10-03 07:00:00,22.3,0.0,3.2,99,3.0,33.2462,126.5653,72.06223,0,1,1
189,서귀포,2019-10-03 08:00:00,23.2,0.0,2.7,99,2.0,33.2462,126.5653,73.67331999999999,0,0,1
189,서귀포,2019-10-03 09:00:00,24.9,0.0,2.3,91,4.0,33.2462,126.5653,75.88841,0,1,2
189,서귀포,2019-10-03 10:00:00,25.6,0.0,4.3,85,2.0,33.2462,126.5653,76.42340000000002,0,0,2
189,서귀포,2019-10-03 11:00:00,26.2,0.0,3.6,84,4.0,33.2462,126.5653,77.29792,0,1,2
189,서귀포,2019-10-03 12:00:00,26.4,0.0,3.4,81,5.0,33.2462,126.5653,77.27116,0,1,2
189,서귀포,2019-10-04 06:00:00,20.0,0.0,1.7,96,0.0,33.2462,126.5653,67.78,0,0,0
189,서귀포,2019-10-04 07:00:00,19.9,0.0,2.0,97,0.0,33.2462,126.5653,67.65797,0,0,0
189,서귀포,2019-10-04 08:00:00,22.8,0.0,1.5,90,0.0,33.2462,126.5653,72.2128,0,0,1
189,서귀포,2019-10-04 09:00:00,24.7,0.0,0.7,88,0.0,33.2462,126.5653,75.24164,0,0,2
189,서귀포,2019-10-04 10:00:00,25.0,0.0,1.0,90,0.0,33.2462,126.5653,75.955,0,0,2
189,서귀포,2019-10-04 11:00:00,25.6,0.0,1.5,89,2.0,33.2462,126.5653,76.86516,0,0,2
189,서귀포,2019-10-04 12:00:00,26.4,0.0,1.3,82,2.0,33.2462,126.5653,77.38952,0,0,2
189,서귀포,2019-10-05 06:00:00,20.1,0.0,1.7,98,0.0,33.2462,126.5653,68.06802,0,0,1
189,서귀포,2019-10-05 07:00:00,20.3,0.0,1.1,97,2.0,33.2462,126.5653,68.36609,0,0,1
189,서귀포,2019-10-05 08:00:00,21.9,0.0,0.2,97,3.0,33.2462,126.5653,71.19857,0,1,1
189,서귀포,2019-10-05 09:00:00,23.1,0.0,1.1,94,8.0,33.2462,126.5653,73.06586000000001,0,2,1
189,서귀포,2019-10-05 10:00:00,23.2,0.0,1.2,96,7.0,33.2462,126.5653,73.41328,0,2,1
189,서귀포,2019-10-05 11:00:00,23.7,0.0,1.5,97,8.0,33.2462,126.5653,74.38511,0,2,1
189,서귀포,2019-10-05 12:00:00,24.7,0.0,1.8,86,3.0,33.2462,126.5653,75.03858,0,1,2
189,서귀포,2019-10-06 06:00:00,21.2,0.0,1.8,94,7.0,33.2462,126.5653,69.75872,0,2,1
189,서귀포,2019-10-06 07:00:00,21.5,0.0,2.1,93,6.0,33.2462,126.5653,70.21105,0,2,1
189,서귀포,2019-10-06 08:00:00,22.0,0.0,2.8,92,8.0,33.2462,126.5653,71.0016,0,2,1
189,서귀포,2019-10-06 09:00:00,21.8,0.0,2.8,97,9.0,33.2462,126.5653,71.02154,0,3,1
189,서귀포,2019-10-06 10:00:00,21.7,0.0,3.1,98,9.0,33.2462,126.5653,70.91634,0,3,1
189,서귀포,2019-10-06 11:00:00,22.0,0.2,3.4,98,9.0,33.2462,126.5653,71.4504,1,3,1
189,서귀포,2019-10-06 12:00:00,23.1,0.17142857142857143,4.2,85,9.0,33.2462,126.5653,72.29465,1,3,1
189,서귀포,2019-10-07 06:00:00,21.4,0.14285714285714285,1.4,91,8.0,33.2462,126.5653,69.90026,1,2,1
189,서귀포,2019-10-07 07:00:00,21.6,0.1142857142857143,1.5,94,8.0,33.2462,126.5653,70.45496,1,2,1
189,서귀포,2019-10-07 08:00:00,22.3,0.08571428571428572,1.3,93,8.0,33.2462,126.5653,71.59561,1,2,1
189,서귀포,2019-10-07 09:00:00,23.3,0.057142857142857134,1.2,89,10.0,33.2462,126.5653,72.97563,1,3,1
189,서귀포,2019-10-07 10:00:00,23.5,0.02857142857142858,1.1,87,10.0,33.2462,126.5653,73.13455,1,3,1
189,서귀포,2019-10-07 11:00:00,22.4,0.0,0.5,97,10.0,33.2462,126.5653,72.08372,0,3,1
189,서귀포,2019-10-07 12:00:00,22.0,2.3,0.8,99,10.0,33.2462,126.5653,71.5252,1,3,1
189,서귀포,2019-10-08 06:00:00,19.6,2.3,2.7,81,7.0,33.2462,126.5653,66.31024,1,2,0
189,서귀포,2019-10-08 07:00:00,19.9,2.3,1.5,77,8.0,33.2462,126.5653,66.57777,1,2,0
189,서귀포,2019-10-08 08:00:00,20.0,2.3,1.4,78,7.0,33.2462,126.5653,66.78999999999999,1,2,0
189,서귀포,2019-10-08 09:00:00,20.7,2.3,1.1,76,7.0,33.2462,126.5653,67.77368,1,2,0
189,서귀포,2019-10-08 10:00:00,22.5,2.3,1.4,70,8.0,33.2462,126.5653,70.1075,1,2,1
189,서귀포,2019-10-08 11:00:00,22.6,2.3,1.6,65,8.0,33.2462,126.5653,69.8541,1,2,1
189,서귀포,2019-10-08 12:00:00,23.4,2.3,2.0,60,4.0,33.2462,126.5653,70.5736,1,1,1
189,서귀포,2019-10-09 06:00:00,15.0,2.3,1.8,45,0.0,33.2462,126.5653,58.697500000000005,1,0,0
189,서귀포,2019-10-09 07:00:00,15.4,2.3,1.7,39,3.0,33.2462,126.5653,59.14294,1,1,0
189,서귀포,2019-10-09 08:00:00,17.2,2.3,1.6,37,2.0,33.2462,126.5653,61.24136,1,0,0
189,서귀포,2019-10-09 09:00:00,20.5,2.3,0.8,31,1.0,33.2462,126.5653,64.76345,1,0,0
189,서귀포,2019-10-09 10:00:00,21.0,2.3,0.9,29,1.0,33.2462,126.5653,65.19210000000001,1,0,0
189,서귀포,2019-10-09 11:00:00,21.9,2.3,1.3,39,1.0,33.2462,126.5653,66.91759,1,0,0
189,서귀포,2019-10-09 12:00:00,22.2,2.3,1.4,41,1.0,33.2462,126.5653,67.42998,1,0,0
189,서귀포,2019-10-10 06:00:00,14.2,2.3,1.7,48,0.0,33.2462,126.5653,57.68584,1,0,0
189,서귀포,2019-10-10 07:00:00,14.0,2.3,1.7,53,0.0,33.2462,126.5653,57.406800000000004,1,0,0
189,서귀포,2019-10-10 08:00:00,16.3,2.3,1.3,52,0.0,33.2462,126.5653,60.45824,1,0,0
189,서귀포,2019-10-10 09:00:00,20.2,2.3,1.1,48,0.0,33.2462,126.5653,65.39704,1,0,0
189,서귀포,2019-10-10 10:00:00,21.3,2.3,1.3,51,0.0,33.2462,126.5653,67.01437,1,0,0
189,서귀포,2019-10-10 11:00:00,21.4,2.3,1.4,53,0.0,33.2462,126.5653,67.28358,1,0,0
189,서귀포,2019-10-10 12:00:00,21.8,2.3,1.5,52,0.0,33.2462,126.5653,67.74464,1,0,0
189,서귀포,2019-10-11 06:00:00,17.5,2.3,1.9,59,0.0,33.2462,126.5653,62.25975,1,0,0
189,서귀포,2019-10-11 07:00:00,17.6,2.3,1.9,59,0.0,33.2462,126.5653,62.39916,1,0,0
189,서귀포,2019-10-11 08:00:00,19.9,2.3,0.7,65,0.0,33.2462,126.5653,65.92965000000001,1,0,0
189,서귀포,2019-10-11 09:00:00,23.1,2.3,0.8,56,0.0,33.2462,126.5653,69.80964,1,0,1
189,서귀포,2019-10-11 10:00:00,23.7,2.3,1.4,57,0.0,33.2462,126.5653,70.71991,1,0,1
189,서귀포,2019-10-11 11:00:00,24.0,2.3,1.9,59,0.0,33.2462,126.5653,71.32140000000001,1,0,1
189,서귀포,2019-10-11 12:00:00,24.3,2.3,2.5,59,0.0,33.2462,126.5653,71.73963,1,0,1
189,서귀포,2019-10-12 06:00:00,20.2,2.3,2.2,74,0.0,33.2462,126.5653,66.87852000000001,1,0,0
189,서귀포,2019-10-12 07:00:00,20.3,2.3,2.2,75,0.0,33.2462,126.5653,67.09075,1,0,0
189,서귀포,2019-10-12 08:00:00,21.1,2.3,3.1,72,0.0,33.2462,126.5653,68.13508,1,0,1
189,서귀포,2019-10-12 09:00:00,22.1,2.3,3.8,68,0.0,33.2462,126.5653,69.35472,1,0,1
189,서귀포,2019-10-12 10:00:00,22.8,2.3,4.0,64,1.0,33.2462,126.5653,70.06208000000001,1,0,1
189,서귀포,2019-10-12 11:00:00,23.7,2.3,4.2,58,1.0,33.2462,126.5653,70.81154,1,0,1
189,서귀포,2019-10-12 12:00:00,23.8,2.3,4.6,61,1.0,33.2462,126.5653,71.22782000000001,1,0,1
189,서귀포,2019-10-13 06:00:00,17.6,2.3,3.3,73,0.0,33.2462,126.5653,62.83652000000001,1,0,0
189,서귀포,2019-10-13 07:00:00,17.4,2.3,3.3,74,0.0,33.2462,126.5653,62.559239999999996,1,0,0
189,서귀포,2019-10-13 08:00:00,18.1,2.3,3.7,74,0.0,33.2462,126.5653,63.63906,1,0,0
189,서귀포,2019-10-13 09:00:00,19.6,2.3,4.4,70,0.0,33.2462,126.5653,65.7488,1,0,0
189,서귀포,2019-10-13 10:00:00,20.6,2.3,3.8,66,2.0,33.2462,126.5653,67.00804,1,0,0
189,서귀포,2019-10-13 11:00:00,21.2,2.3,4.3,64,2.0,33.2462,126.5653,67.75232,1,0,0
189,서귀포,2019-10-13 12:00:00,21.7,2.3,4.1,62,3.0,33.2462,126.5653,68.33046,1,1,1
189,서귀포,2019-10-14 06:00:00,15.7,2.3,1.8,86,0.0,33.2462,126.5653,60.08598,1,0,0
189,서귀포,2019-10-14 07:00:00,16.0,2.3,1.5,92,0.0,33.2462,126.5653,60.6768,1,0,0
189,서귀포,2019-10-14 08:00:00,18.1,2.3,1.3,90,0.0,33.2462,126.5653,64.2181,1,0,0
189,서귀포,2019-10-14 09:00:00,20.3,2.3,0.7,79,0.0,33.2462,126.5653,67.32263,1,0,0
189,서귀포,2019-10-14 10:00:00,21.2,2.3,1.3,77,0.0,33.2462,126.5653,68.62176,1,0,1
189,서귀포,2019-10-14 11:00:00,22.0,2.3,1.6,74,0.0,33.2462,126.5653,69.65520000000001,1,0,1
189,서귀포,2019-10-14 12:00:00,22.6,2.3,2.0,74,1.0,33.2462,126.5653,70.58076,1,0,1
189,서귀포,2019-10-15 06:00:00,16.1,2.3,1.9,82,5.0,33.2462,126.5653,60.68498,1,1,0
189,서귀포,2019-10-15 07:00:00,16.4,2.3,1.4,75,9.0,33.2462,126.5653,61.036,1,3,0
189,서귀포,2019-10-15 08:00:00,18.4,2.3,0.5,72,7.0,33.2462,126.5653,64.02351999999999,1,2,0
189,서귀포,2019-10-15 09:00:00,20.3,2.3,0.3,69,1.0,33.2462,126.5653,66.74293,1,0,0
189,서귀포,2019-10-15 10:00:00,22.2,2.3,1.6,60,1.0,33.2462,126.5653,68.8888,1,0,1
189,서귀포,2019-10-15 11:00:00,21.7,2.3,3.9,64,1.0,33.2462,126.5653,68.47412,1,0,1
189,서귀포,2019-10-15 12:00:00,21.5,2.3,3.5,68,2.0,33.2462,126.5653,68.4648,1,0,1
189,서귀포,2019-10-16 06:00:00,16.9,2.3,1.8,79,3.0,33.2462,126.5653,61.90949,1,1,0
189,서귀포,2019-10-16 07:00:00,16.9,2.3,2.7,75,2.0,33.2462,126.5653,61.81225,1,0,0
189,서귀포,2019-10-16 08:00:00,17.5,2.3,2.6,73,0.0,33.2462,126.5653,62.68325,1,0,0
189,서귀포,2019-10-16 09:00:00,19.0,2.3,3.3,65,2.0,33.2462,126.5653,64.6215,1,0,0
189,서귀포,2019-10-16 10:00:00,18.9,2.3,3.2,65,2.0,33.2462,126.5653,64.47614999999999,1,0,0
189,서귀포,2019-10-16 11:00:00,20.6,2.3,3.6,57,2.0,33.2462,126.5653,66.45958,1,0,0
189,서귀포,2019-10-16 12:00:00,21.5,2.3,3.4,54,1.0,33.2462,126.5653,67.4869,1,0,0
